ID,Review_Text,Avg_Historical_Rating,Sentiment_Score,Sentiment_Label
69702,"Transaksi digital lancar, proses checkout tidak ribet. Delectus aut ex et quo.",4.38,-0.25,negatif
96095,Aplikasi pemesanan mudah dipakai dan responsif. Quibusdam vitae quidem voluptas harum culpa ullam.,4.21,0.55,positif
144768,"Pelayanan standar, masih bisa ditingkatkan. Aperiam soluta maiores eveniet dolorem officiis neque.",3.81,0.0,netral
10437,"Pelayanan standar, masih bisa ditingkatkan. Itaque aperiam magnam.",4.06,0.0,netral
22190,Proses pembayaran sering bermasalah. Repellendus quis quaerat.,3.58,-0.35,negatif
29428,"Sudah beberapa kali order, pengalaman makin menurun. Ad laboriosam in quibusdam iure laboriosam beatae.",4.23,-0.3,negatif
148510,"Kualitas produk konsisten, harga masih masuk akal. Nostrum eos itaque quidem temporibus a.",4.37,0.2,positif
122162,Aplikasi pemesanan mudah dipakai dan responsif. In libero in.,4.82,0.55,positif
43881,"Pengiriman cepat, admin komunikatif. Sequi quibusdam quo expedita.",4.35,0.55,positif
22959,Aplikasi pemesanan mudah dipakai dan responsif. Dolor sed alias dicta tempore deleniti.,4.53,0.55,positif
111056,"Secara umum oke, hanya respon chat kadang lambat. At tenetur dolor in voluptatibus fuga eos.",3.95,-0.3,negatif
60211,Respons admin lambat dan informasi kurang jelas. At dolore libero magni aperiam tenetur.,3.92,-0.55,negatif
14595,Respons admin lambat dan informasi kurang jelas. Et accusantium non.,3.24,-0.55,negatif
130343,"Kualitas tidak konsisten, kadang bagus kadang kurang. Fugiat ut at fuga fuga vero.",3.35,-0.25,negatif
96618,"Pengiriman cepat, admin komunikatif. Accusantium in reprehenderit eligendi.",4.54,0.55,positif
95610,"Sudah beberapa kali order, pengalaman makin menurun. Saepe provident eaque necessitatibus.",3.93,-0.3,negatif
82616,"Pelayanan standar, masih bisa ditingkatkan. Fugiat incidunt dolorum sapiente assumenda.",4.09,0.0,netral
132477,Aplikasi pemesanan mudah dipakai dan responsif. Nobis id eius earum perferendis nisi.,4.21,0.55,positif
105966,Selalu repeat order karena kualitasnya terjaga. Consequuntur eum non dicta dignissimos voluptas.,4.68,0.25,positif
3355,"Produk cukup baik, kadang waktu tunggu agak lama. Eligendi quibusdam omnis blanditiis laudantium inventore.",3.96,0.0,netral
41008,Kadang stok kosong saat jam ramai. Corporis officia temporibus.,4.73,0.0,netral
53250,"Kualitas produk konsisten, harga masih masuk akal. Exercitationem aliquid veritatis explicabo illum assumenda vel.",4.76,0.2,positif
85981,"Sudah beberapa kali order, pengalaman makin menurun. Delectus ratione blanditiis.",3.52,-0.3,negatif
19422,"Harga dan kualitas seimbang, pengalaman biasa saja. Temporibus sit iste doloribus reiciendis nostrum.",4.87,0.0,netral
63747,"Sudah beberapa kali order, pengalaman makin menurun. Magnam rem similique asperiores mollitia soluta tenetur.",3.73,-0.3,negatif
140481,Aplikasi pemesanan mudah dipakai dan responsif. Voluptate assumenda reiciendis illo dolor dignissimos.,5.0,0.55,positif
18908,"Secara umum oke, hanya respon chat kadang lambat. Porro repellat illum reprehenderit eum eius quasi.",4.91,-0.3,negatif
69620,Selalu repeat order karena kualitasnya terjaga. Magni laborum recusandae incidunt sint commodi.,4.32,0.25,positif
42662,Respons admin lambat dan informasi kurang jelas. Reprehenderit error in earum porro quae.,1.66,-0.55,negatif
14673,"Harga dan kualitas seimbang, pengalaman biasa saja. Delectus quod dicta quae.",3.91,0.0,netral
121012,Pesanan sering terlambat saat jam sibuk. Nemo animi doloribus ipsa facere aliquam reprehenderit.,3.43,-0.65,negatif
27935,Pesanan sering terlambat saat jam sibuk. Voluptatibus quibusdam expedita ratione excepturi.,3.29,-0.65,negatif
55375,"Harga dan kualitas seimbang, pengalaman biasa saja. Temporibus adipisci odit nam architecto.",4.14,0.0,netral
39970,"Secara umum oke, hanya respon chat kadang lambat. Autem voluptatibus possimus dolore ad.",4.22,-0.3,negatif
83776,"Pelayanan cepat dan ramah, pesanan selalu tepat. Qui aperiam eum culpa at.",4.58,0.8,positif
98226,Kadang stok kosong saat jam ramai. Non sit porro repellendus alias aut.,3.94,0.0,netral
3441,Pesanan sering terlambat saat jam sibuk. Inventore nulla blanditiis dolore ducimus excepturi.,3.67,-0.65,negatif
60081,Selalu repeat order karena kualitasnya terjaga. Quos minus magnam illo excepturi dolorem.,4.81,0.25,positif
85201,"Pengiriman cepat, admin komunikatif. Iste inventore corrupti accusantium quibusdam accusantium.",4.64,0.55,positif
66522,"Sudah beberapa kali order, pengalaman makin menurun. Sit tempore enim quis.",3.93,-0.3,negatif
5022,"Pelayanan cepat dan ramah, pesanan selalu tepat. Repellendus omnis cupiditate qui.",4.32,0.8,positif
12598,Harga naik tapi layanan tidak membaik. Iste dolores veniam quasi enim ad repellat.,3.82,-0.2,negatif
104549,"Harga dan kualitas seimbang, pengalaman biasa saja. Debitis quod molestiae.",4.3,0.0,netral
130019,Selalu repeat order karena kualitasnya terjaga. Deleniti expedita nulla iusto aliquam corrupti.,4.67,0.25,positif
142753,"Pelayanan cepat dan ramah, pesanan selalu tepat. Expedita repudiandae maxime id corrupti.",4.74,0.8,positif
116305,"Harga dan kualitas seimbang, pengalaman biasa saja. Nam nulla et eligendi laboriosam.",4.03,0.0,netral
93540,"Harga dan kualitas seimbang, pengalaman biasa saja. Nobis numquam natus molestiae.",4.07,0.0,netral
75529,"Harga dan kualitas seimbang, pengalaman biasa saja. Hic esse et vero temporibus voluptatem.",3.97,0.0,netral
92151,Selalu repeat order karena kualitasnya terjaga. Nobis eveniet distinctio eum veritatis a quae.,4.25,0.25,positif
113213,Harga naik tapi layanan tidak membaik. Ex dicta quo a fugiat.,3.34,-0.2,negatif
48533,"Sudah beberapa kali order, pengalaman makin menurun. Voluptas quam dolores.",3.35,-0.3,negatif
24918,"Kualitas produk konsisten, harga masih masuk akal. Quas suscipit eligendi dicta quasi.",4.52,0.2,positif
43260,"Secara umum oke, hanya respon chat kadang lambat. Rerum debitis autem necessitatibus.",3.51,-0.3,negatif
96623,Aplikasi pemesanan mudah dipakai dan responsif. Incidunt eius quo eos.,4.51,0.55,positif
40879,"Kualitas tidak konsisten, kadang bagus kadang kurang. Atque veritatis enim et temporibus minus.",3.76,-0.25,negatif
65351,"Produk cukup baik, kadang waktu tunggu agak lama. Accusamus magnam atque.",4.3,0.0,netral
11922,Kadang stok kosong saat jam ramai. Ex illum optio vitae delectus.,3.95,0.0,netral
58248,Pesanan sering terlambat saat jam sibuk. Eaque magnam sunt.,4.07,-0.65,negatif
98094,"Kualitas tidak konsisten, kadang bagus kadang kurang. Impedit rerum magni.",3.24,-0.25,negatif
112689,"Secara umum oke, hanya respon chat kadang lambat. Beatae debitis nesciunt aliquam officiis eveniet sapiente iusto.",3.69,-0.3,negatif
33825,Kadang stok kosong saat jam ramai. Voluptatum quod ipsum hic rem quas qui.,4.17,0.0,netral
23868,Pesanan sering terlambat saat jam sibuk. Eveniet culpa reprehenderit qui commodi doloribus quas.,3.78,-0.65,negatif
115628,"Harga dan kualitas seimbang, pengalaman biasa saja. Assumenda itaque placeat labore autem facilis.",4.19,0.0,netral
8468,"Secara umum oke, hanya respon chat kadang lambat. Numquam ullam occaecati veniam molestias nulla.",4.29,-0.3,negatif
54825,"Kualitas produk konsisten, harga masih masuk akal. Laboriosam debitis alias et debitis adipisci.",4.56,0.2,positif
25506,Kadang stok kosong saat jam ramai. Corporis magnam aliquid fugit amet vel.,3.75,0.0,netral
119432,Kadang stok kosong saat jam ramai. Dolorum dolore fuga quos atque sapiente.,5.0,0.0,netral
35617,"Produk cukup baik, kadang waktu tunggu agak lama. Dolorem labore non illo voluptate.",4.31,0.0,netral
107772,Pesanan sering terlambat saat jam sibuk. Cumque odio facere.,4.11,-0.65,negatif
122916,"Harga dan kualitas seimbang, pengalaman biasa saja. Quae adipisci id provident ipsum.",4.4,0.0,netral
120559,"Produk cukup baik, kadang waktu tunggu agak lama. Accusantium molestiae vero animi ipsa.",4.06,0.0,netral
104572,Aplikasi pemesanan mudah dipakai dan responsif. Omnis et perspiciatis qui odio amet maiores dolore.,4.41,0.55,positif
65213,"Secara umum oke, hanya respon chat kadang lambat. Modi veritatis quod veritatis.",3.83,-0.3,negatif
48678,"Kualitas tidak konsisten, kadang bagus kadang kurang. Magnam fugit assumenda.",3.39,-0.25,negatif
76835,"Kualitas produk konsisten, harga masih masuk akal. Ut saepe rerum non repellat iste.",4.33,0.2,positif
85904,"Produk cukup baik, kadang waktu tunggu agak lama. Culpa architecto adipisci amet ea.",4.16,0.0,netral
46107,"Harga dan kualitas seimbang, pengalaman biasa saja. Facere est minima voluptatum reiciendis cupiditate.",4.13,0.0,netral
131850,Respons admin lambat dan informasi kurang jelas. Enim quas error qui neque modi dolorem voluptates.,2.83,-0.55,negatif
42939,"Pengiriman cepat, admin komunikatif. Nihil quo quasi ipsum maxime ratione dolore.",4.3,0.55,positif
143311,"Sudah beberapa kali order, pengalaman makin menurun. Ex id adipisci voluptate.",4.2,-0.3,negatif
102805,Harga naik tapi layanan tidak membaik. Maxime minima facilis sunt quam fugit provident.,3.46,-0.2,negatif
118079,"Pelayanan cepat dan ramah, pesanan selalu tepat. Et saepe beatae soluta aliquam excepturi consectetur itaque.",4.58,0.8,positif
72327,Pesanan sering terlambat saat jam sibuk. Non corrupti accusamus quibusdam.,3.57,-0.65,negatif
79613,"Pelayanan standar, masih bisa ditingkatkan. Voluptate cumque mollitia ut fuga.",4.16,0.0,netral
88972,"Kualitas produk konsisten, harga masih masuk akal. Quidem enim non vitae distinctio repellendus dicta.",4.57,0.2,positif
132385,"Pelayanan cepat dan ramah, pesanan selalu tepat. Ipsa atque ducimus quasi at suscipit.",4.46,0.8,positif
119513,"Pengiriman cepat, admin komunikatif. Corrupti hic aperiam fugiat officiis nesciunt sed.",5.0,0.55,positif
85690,"Secara umum oke, hanya respon chat kadang lambat. Mollitia ipsam esse.",3.7,-0.3,negatif
80295,Selalu repeat order karena kualitasnya terjaga. Reiciendis dolores in accusantium iure.,4.76,0.25,positif
57740,"Secara umum oke, hanya respon chat kadang lambat. Ipsam eveniet ipsum expedita cupiditate consequatur.",4.19,-0.3,negatif
7121,"Harga dan kualitas seimbang, pengalaman biasa saja. Occaecati laudantium autem ipsa est consequuntur.",4.52,0.0,netral
32041,Harga naik tapi layanan tidak membaik. Ipsum alias nemo fugiat voluptatibus incidunt quidem.,4.08,-0.2,negatif
119786,"Pelayanan cepat dan ramah, pesanan selalu tepat. Quidem esse facere vero laboriosam.",4.74,0.8,positif
16739,"Harga dan kualitas seimbang, pengalaman biasa saja. Nesciunt fuga voluptas eum minus recusandae suscipit aspernatur.",4.33,0.0,netral
1825,Harga naik tapi layanan tidak membaik. Aut sint qui sint quia natus dolores.,3.8,-0.2,negatif
91674,Kadang stok kosong saat jam ramai. Quis praesentium nemo mollitia.,4.21,0.0,netral
112454,Selalu repeat order karena kualitasnya terjaga. Quos animi ad beatae.,4.73,0.25,positif
67678,Aplikasi pemesanan mudah dipakai dan responsif. Aperiam incidunt provident.,4.36,0.55,positif
139866,Kadang stok kosong saat jam ramai. Tenetur reiciendis voluptas hic quo velit dolorem autem.,4.0,0.0,netral
7875,"Pelayanan standar, masih bisa ditingkatkan. Odit itaque in tempora odit cupiditate.",4.21,0.0,netral
32888,"Transaksi digital lancar, proses checkout tidak ribet. Doloremque consectetur eaque soluta.",4.57,-0.25,negatif
69362,"Produk cukup baik, kadang waktu tunggu agak lama. Mollitia debitis ullam assumenda sequi quaerat quasi.",4.32,0.0,netral
73731,Harga naik tapi layanan tidak membaik. Quisquam explicabo consequatur asperiores.,3.49,-0.2,negatif
94675,"Secara umum oke, hanya respon chat kadang lambat. Praesentium dolores maiores facere soluta ipsa.",4.14,-0.3,negatif
129669,Selalu repeat order karena kualitasnya terjaga. Eum quod earum cupiditate voluptatum corrupti animi minima.,4.46,0.25,positif
147668,"Pelayanan cepat dan ramah, pesanan selalu tepat. Eum labore pariatur dolorum praesentium.",5.0,0.8,positif
91224,Respons admin lambat dan informasi kurang jelas. Autem error cum ut repellat.,3.28,-0.55,negatif
85088,"Pengiriman cepat, admin komunikatif. Deleniti blanditiis consequuntur repellat laborum.",4.56,0.55,positif
121190,Respons admin lambat dan informasi kurang jelas. Sunt nesciunt aperiam modi molestiae doloribus reiciendis sint.,3.61,-0.55,negatif
30129,"Pelayanan standar, masih bisa ditingkatkan. Dolore dignissimos dicta ducimus sed molestias.",3.97,0.0,netral
56136,Pesanan sering terlambat saat jam sibuk. Impedit voluptatem magni.,3.37,-0.65,negatif
148527,"Kualitas produk konsisten, harga masih masuk akal. Rem quos iusto aliquid repellendus.",4.52,0.2,positif
52028,"Pengiriman cepat, admin komunikatif. Asperiores deserunt voluptates reiciendis itaque.",4.93,0.55,positif
14964,"Kualitas produk konsisten, harga masih masuk akal. Eum sint voluptates quibusdam ducimus quis.",4.59,0.2,positif
95759,"Secara umum oke, hanya respon chat kadang lambat. Doloribus sequi blanditiis laborum sed debitis iste.",3.84,-0.3,negatif
46911,"Secara umum oke, hanya respon chat kadang lambat. Iure dolorem repudiandae nisi.",3.67,-0.3,negatif
18163,"Pelayanan cepat dan ramah, pesanan selalu tepat. Deleniti corporis debitis fugit expedita nobis rerum.",4.84,0.8,positif
3715,Harga naik tapi layanan tidak membaik. Illo nulla illum sint ratione numquam.,3.15,-0.2,negatif
125335,"Pelayanan standar, masih bisa ditingkatkan. Labore aliquam eveniet ullam ullam.",4.1,0.0,netral
89171,Aplikasi pemesanan mudah dipakai dan responsif. Nulla voluptates blanditiis cumque.,4.51,0.55,positif
132002,Respons admin lambat dan informasi kurang jelas. Illo itaque non cupiditate ab temporibus facere.,3.58,-0.55,negatif
135619,"Produk cukup baik, kadang waktu tunggu agak lama. Quaerat necessitatibus perspiciatis esse incidunt minima dolores.",3.9,0.0,netral
81183,Selalu repeat order karena kualitasnya terjaga. Rerum nisi iste natus.,4.43,0.25,positif
120291,"Secara umum oke, hanya respon chat kadang lambat. Vitae dolorem voluptatum tempore.",3.9,-0.3,negatif
12581,"Secara umum oke, hanya respon chat kadang lambat. Alias eius nemo voluptas illo officia exercitationem voluptatum.",4.36,-0.3,negatif
72779,"Kualitas produk konsisten, harga masih masuk akal. Ea fuga error mollitia incidunt.",4.86,0.2,positif
83119,"Harga dan kualitas seimbang, pengalaman biasa saja. Quisquam esse asperiores ab blanditiis aspernatur.",3.63,0.0,netral
118577,Respons admin lambat dan informasi kurang jelas. Fugit placeat quas.,3.97,-0.55,negatif
32821,Selalu repeat order karena kualitasnya terjaga. Laboriosam molestias minus illo nobis ipsam.,4.39,0.25,positif
55387,Kadang stok kosong saat jam ramai. Pariatur exercitationem assumenda nulla odio ducimus.,4.03,0.0,netral
28130,Aplikasi pemesanan mudah dipakai dan responsif. Nemo dolores ab quo harum earum.,4.91,0.55,positif
20947,"Harga dan kualitas seimbang, pengalaman biasa saja. Quas accusantium omnis occaecati voluptatum.",4.15,0.0,netral
55456,Aplikasi pemesanan mudah dipakai dan responsif. Debitis enim quod excepturi nesciunt error rerum.,4.33,0.55,positif
82511,"Pelayanan standar, masih bisa ditingkatkan. Corporis sit adipisci voluptas perspiciatis.",3.79,0.0,netral
121001,"Pelayanan standar, masih bisa ditingkatkan. Vero ratione sed explicabo.",4.2,0.0,netral
69158,Selalu repeat order karena kualitasnya terjaga. Voluptas repudiandae quibusdam voluptas adipisci modi iste.,4.38,0.25,positif
131785,Selalu repeat order karena kualitasnya terjaga. At enim nobis ipsa explicabo.,4.26,0.25,positif
32634,"Pelayanan standar, masih bisa ditingkatkan. Odit dolor quia culpa fugiat.",4.13,0.0,netral
50209,"Secara umum oke, hanya respon chat kadang lambat. Modi nisi quod nostrum nihil recusandae totam laborum.",4.11,-0.3,negatif
29350,"Produk cukup baik, kadang waktu tunggu agak lama. Itaque exercitationem eos tempora voluptas repellendus.",3.92,0.0,netral
148791,"Kualitas produk konsisten, harga masih masuk akal. Ut molestiae totam.",4.35,0.2,positif
33504,Proses pembayaran sering bermasalah. Expedita consequuntur praesentium eligendi.,3.96,-0.35,negatif
98182,"Harga dan kualitas seimbang, pengalaman biasa saja. Enim fugit minus aliquid nisi adipisci asperiores quos.",3.9,0.0,netral
73976,"Kualitas produk konsisten, harga masih masuk akal. Deleniti non architecto natus omnis iure illum.",4.41,0.2,positif
25508,"Pelayanan cepat dan ramah, pesanan selalu tepat. Necessitatibus corrupti illum ea.",4.42,0.8,positif
84249,Respons admin lambat dan informasi kurang jelas. Molestias a provident alias aliquam sapiente.,4.03,-0.55,negatif
55531,"Pelayanan cepat dan ramah, pesanan selalu tepat. Sunt consequatur labore suscipit ipsum.",4.73,0.8,positif
138565,"Kualitas produk konsisten, harga masih masuk akal. Optio eligendi aut iure asperiores magnam.",4.6,0.2,positif
88346,"Pelayanan standar, masih bisa ditingkatkan. Autem laborum architecto non magnam.",4.07,0.0,netral
38598,"Pengiriman cepat, admin komunikatif. Non quibusdam occaecati accusantium.",4.76,0.55,positif
145670,"Secara umum oke, hanya respon chat kadang lambat. Eius consequatur officia ea.",3.85,-0.3,negatif
5817,Kadang stok kosong saat jam ramai. Inventore commodi corporis ea repudiandae quidem.,4.15,0.0,netral
38946,Aplikasi pemesanan mudah dipakai dan responsif. Deserunt quisquam dolorum expedita.,4.68,0.55,positif
120710,"Secara umum oke, hanya respon chat kadang lambat. Corrupti modi tenetur ipsa ipsam.",4.4,-0.3,negatif
83345,Pesanan sering terlambat saat jam sibuk. Quia doloribus repellendus eveniet nobis quo libero.,4.12,-0.65,negatif
43927,Respons admin lambat dan informasi kurang jelas. Molestias neque quos eius quidem labore veniam.,3.23,-0.55,negatif
67141,Proses pembayaran sering bermasalah. Dignissimos modi atque omnis aspernatur.,3.34,-0.35,negatif
29009,"Transaksi digital lancar, proses checkout tidak ribet. Rem ducimus quo suscipit unde.",4.33,-0.25,negatif
139429,"Harga dan kualitas seimbang, pengalaman biasa saja. Tempore voluptas quos voluptatum debitis velit.",3.94,0.0,netral
69488,Proses pembayaran sering bermasalah. Optio fuga neque voluptatum dicta esse repellat.,3.31,-0.35,negatif
9871,"Transaksi digital lancar, proses checkout tidak ribet. Eos sit libero quasi ipsam.",4.2,-0.25,negatif
4975,"Kualitas produk konsisten, harga masih masuk akal. Dicta esse error unde itaque delectus quos.",5.0,0.2,positif
63392,"Kualitas tidak konsisten, kadang bagus kadang kurang. Iste quibusdam fugiat eligendi placeat amet iusto temporibus.",3.96,-0.25,negatif
123179,"Produk cukup baik, kadang waktu tunggu agak lama. Aut voluptate a optio deleniti exercitationem expedita.",3.92,0.0,netral
81432,Proses pembayaran sering bermasalah. Nisi vitae fuga a iure ipsam.,3.55,-0.35,negatif
121278,"Kualitas produk konsisten, harga masih masuk akal. Amet magni voluptate sunt dolore placeat.",4.49,0.2,positif
32859,"Pengiriman cepat, admin komunikatif. Labore quia exercitationem occaecati aut repudiandae incidunt.",4.36,0.55,positif
90395,"Pelayanan cepat dan ramah, pesanan selalu tepat. Culpa molestiae consectetur eum perspiciatis.",4.5,0.8,positif
34692,Selalu repeat order karena kualitasnya terjaga. Cum nihil dicta at.,4.53,0.25,positif
95400,"Pengiriman cepat, admin komunikatif. Natus expedita tenetur vero.",4.64,0.55,positif
25584,Harga naik tapi layanan tidak membaik. Molestias eveniet rerum sint amet.,3.42,-0.2,negatif
124506,"Pelayanan standar, masih bisa ditingkatkan. Necessitatibus reiciendis veritatis quos delectus.",4.33,0.0,netral
21541,Harga naik tapi layanan tidak membaik. Voluptatem aspernatur adipisci dolorem quos excepturi eligendi.,4.19,-0.2,negatif
75674,"Secara umum oke, hanya respon chat kadang lambat. Commodi iste similique magnam amet necessitatibus repellat sit.",4.09,-0.3,negatif
32525,Proses pembayaran sering bermasalah. Commodi dolorum unde aperiam.,4.09,-0.35,negatif
54249,"Sudah beberapa kali order, pengalaman makin menurun. Qui laborum omnis saepe dolor soluta.",4.1,-0.3,negatif
123582,Proses pembayaran sering bermasalah. Quo tempora amet voluptatem minima.,3.56,-0.35,negatif
140988,"Secara umum oke, hanya respon chat kadang lambat. Sapiente iure nostrum eveniet.",4.2,-0.3,negatif
78940,"Produk cukup baik, kadang waktu tunggu agak lama. Numquam dolore explicabo tempore autem.",3.82,0.0,netral
95141,"Secara umum oke, hanya respon chat kadang lambat. Aspernatur porro exercitationem alias.",4.28,-0.3,negatif
35897,"Pengiriman cepat, admin komunikatif. Enim nostrum quis accusantium accusantium eos.",4.34,0.55,positif
19546,Proses pembayaran sering bermasalah. Aliquid aliquam repudiandae excepturi error veniam.,2.92,-0.35,negatif
106692,"Harga dan kualitas seimbang, pengalaman biasa saja. Illum dolores distinctio a.",4.19,0.0,netral
39745,"Secara umum oke, hanya respon chat kadang lambat. Repellendus veniam aliquam possimus sint facilis.",4.06,-0.3,negatif
37492,"Harga dan kualitas seimbang, pengalaman biasa saja. Tempora recusandae molestias autem odit.",4.15,0.0,netral
125565,"Secara umum oke, hanya respon chat kadang lambat. Quam eveniet soluta repudiandae alias officiis.",4.24,-0.3,negatif
112617,"Sudah beberapa kali order, pengalaman makin menurun. Numquam veniam provident aliquid placeat quaerat.",3.04,-0.3,negatif
115447,"Sudah beberapa kali order, pengalaman makin menurun. Dicta repudiandae inventore porro earum ab doloremque.",3.43,-0.3,negatif
91271,"Produk cukup baik, kadang waktu tunggu agak lama. Delectus aspernatur assumenda magnam dolor.",4.16,0.0,netral
137600,"Kualitas produk konsisten, harga masih masuk akal. Distinctio fuga minima esse repellendus.",4.52,0.2,positif
80559,"Secara umum oke, hanya respon chat kadang lambat. Cum repellendus beatae totam est repellat neque.",4.28,-0.3,negatif
8058,"Produk cukup baik, kadang waktu tunggu agak lama. Eaque delectus minima itaque hic consequuntur.",3.64,0.0,netral
143709,Pesanan sering terlambat saat jam sibuk. Perferendis quis quae rerum vel beatae voluptatibus.,3.6,-0.65,negatif
142691,"Kualitas tidak konsisten, kadang bagus kadang kurang. Ratione debitis quo voluptates nisi qui perspiciatis illum.",3.37,-0.25,negatif
38147,"Pengiriman cepat, admin komunikatif. Vero quis voluptate commodi.",4.45,0.55,positif
67566,"Pengiriman cepat, admin komunikatif. Harum doloribus commodi ab voluptatibus quia.",4.24,0.55,positif
101931,Harga naik tapi layanan tidak membaik. Molestiae amet quis.,3.88,-0.2,negatif
8709,"Secara umum oke, hanya respon chat kadang lambat. Voluptate mollitia ab velit tempore.",4.17,-0.3,negatif
56520,"Produk cukup baik, kadang waktu tunggu agak lama. Impedit iure repellat ipsum voluptatum tempora quos.",4.16,0.0,netral
142005,"Pelayanan standar, masih bisa ditingkatkan. Ratione laudantium ullam pariatur.",3.82,0.0,netral
32341,"Harga dan kualitas seimbang, pengalaman biasa saja. Doloribus ab nulla atque non dolores tenetur.",3.8,0.0,netral
60225,Kadang stok kosong saat jam ramai. In dolorum molestias eos ratione labore.,4.19,0.0,netral
130248,Aplikasi pemesanan mudah dipakai dan responsif. Ex inventore repellat repellat dolore praesentium.,5.0,0.55,positif
9749,Aplikasi pemesanan mudah dipakai dan responsif. Qui ea sequi voluptatum mollitia impedit sint accusamus.,4.71,0.55,positif
10346,"Produk cukup baik, kadang waktu tunggu agak lama. Quis velit placeat nulla.",4.13,0.0,netral
39400,"Transaksi digital lancar, proses checkout tidak ribet. Cumque beatae amet.",4.37,-0.25,negatif
105997,"Sudah beberapa kali order, pengalaman makin menurun. Deleniti voluptatibus ut aperiam ab totam excepturi.",3.69,-0.3,negatif
133590,Kadang stok kosong saat jam ramai. Mollitia eligendi laudantium odio.,3.75,0.0,netral
68173,Respons admin lambat dan informasi kurang jelas. Porro illo quibusdam sint dolore sapiente placeat.,1.73,-0.55,negatif
58871,Kadang stok kosong saat jam ramai. Laboriosam culpa fugiat quaerat corporis sequi ullam.,4.12,0.0,netral
76673,"Secara umum oke, hanya respon chat kadang lambat. Molestias fugit consequatur tempore repellat.",4.0,-0.3,negatif
98342,"Harga dan kualitas seimbang, pengalaman biasa saja. Est maiores ex soluta voluptatibus architecto inventore.",4.54,0.0,netral
41899,Proses pembayaran sering bermasalah. Iste libero modi blanditiis ex itaque.,3.71,-0.35,negatif
136722,"Sudah beberapa kali order, pengalaman makin menurun. Deserunt sit illum vel.",3.87,-0.3,negatif
75418,"Pelayanan standar, masih bisa ditingkatkan. Eaque repellendus nisi nihil sit repellendus.",1.81,0.0,netral
85250,Proses pembayaran sering bermasalah. Aspernatur unde occaecati.,3.93,-0.35,negatif
115503,Harga naik tapi layanan tidak membaik. Sit reprehenderit reiciendis deserunt nisi delectus.,3.34,-0.2,negatif
58865,"Secara umum oke, hanya respon chat kadang lambat. Voluptate ad alias est.",4.1,-0.3,negatif
144998,Pesanan sering terlambat saat jam sibuk. Placeat quisquam asperiores veritatis numquam officiis.,3.09,-0.65,negatif
114679,"Pelayanan standar, masih bisa ditingkatkan. Temporibus omnis explicabo veniam laborum voluptatem in.",4.08,0.0,netral
91490,Selalu repeat order karena kualitasnya terjaga. Rem esse voluptate.,4.51,0.25,positif
115753,"Produk cukup baik, kadang waktu tunggu agak lama. Ullam pariatur similique vero ea incidunt fugiat.",3.81,0.0,netral
39259,"Transaksi digital lancar, proses checkout tidak ribet. Velit optio numquam aliquam eligendi voluptates dolorum quas.",4.24,-0.25,negatif
30090,Aplikasi pemesanan mudah dipakai dan responsif. Magni magni ut reprehenderit vel inventore.,4.64,0.55,positif
37985,"Kualitas produk konsisten, harga masih masuk akal. Ea architecto sit quo vero.",4.47,0.2,positif
38984,Aplikasi pemesanan mudah dipakai dan responsif. Exercitationem et atque maiores ut cupiditate.,4.79,0.55,positif
7513,Kadang stok kosong saat jam ramai. A minima earum recusandae quod deleniti.,4.49,0.0,netral
11153,"Pelayanan standar, masih bisa ditingkatkan. Quisquam itaque fuga iusto nisi.",4.18,0.0,netral
84692,Respons admin lambat dan informasi kurang jelas. Mollitia unde dicta.,3.46,-0.55,negatif
62389,"Harga dan kualitas seimbang, pengalaman biasa saja. Reiciendis hic nam molestiae.",4.28,0.0,netral
60019,"Pengiriman cepat, admin komunikatif. Quas in corporis quisquam amet dolorem commodi.",5.0,0.55,positif
85429,Kadang stok kosong saat jam ramai. Labore quae voluptate.,5.0,0.0,netral
82475,Selalu repeat order karena kualitasnya terjaga. Perferendis reprehenderit explicabo nesciunt assumenda labore fugit.,4.7,0.25,positif
77804,Kadang stok kosong saat jam ramai. Ut ad enim facere.,3.91,0.0,netral
89679,Respons admin lambat dan informasi kurang jelas. Dolores saepe nesciunt dolores error.,3.25,-0.55,negatif
119151,"Harga dan kualitas seimbang, pengalaman biasa saja. Debitis fugiat amet.",4.2,0.0,netral
91982,"Secara umum oke, hanya respon chat kadang lambat. Molestiae ullam voluptas.",3.9,-0.3,negatif
149838,Proses pembayaran sering bermasalah. Sit optio illum.,2.74,-0.35,negatif
134412,"Kualitas produk konsisten, harga masih masuk akal. Laudantium itaque omnis beatae id.",4.61,0.2,positif
122659,"Secara umum oke, hanya respon chat kadang lambat. Dolores minima odio voluptas quia similique omnis.",3.79,-0.3,negatif
126455,"Pelayanan cepat dan ramah, pesanan selalu tepat. Numquam quas ipsum vitae voluptates aliquam.",4.44,0.8,positif
132656,Kadang stok kosong saat jam ramai. Rerum cupiditate id in natus delectus modi.,3.74,0.0,netral
1334,"Pelayanan cepat dan ramah, pesanan selalu tepat. Quam occaecati corrupti illum placeat similique.",4.7,0.8,positif
147018,"Harga dan kualitas seimbang, pengalaman biasa saja. Eius dolorum odio ipsa unde.",3.96,0.0,netral
33576,"Produk cukup baik, kadang waktu tunggu agak lama. Voluptas rem consequatur in.",3.99,0.0,netral
34302,Kadang stok kosong saat jam ramai. Nam nam excepturi.,4.25,0.0,netral
